Order_ID,Artist,City,Venue,Date,Ticket_Category,Ticket_Price,Buyer_Name,Quantity,Total_Price
ORD00700151,Barasuara,Balikpapan,Ciwalk,2024/05/16,Festival,127493,Erik Winarno,3,382479
ORD00106481,Nadin Amizah,Yogyakarta,Taman Budaya,2023-08-03,Silver,173669,Dt. Argono Hutasoit,4,694676
ORD00630579,pamungkas,Jakarta,sabuga,2024/08/30,Gold,217869,drg. Prayoga Nainggolan,4,871476
ORD00157078,maliq & d'essentials,Denpasar,trans studio bandung,2024/08/31,Silver,173669,"Putri Waluyo, S.Farm",2,347338
ORD00165821,Raisa,Yogyakarta,JCC,2023/09/09,,217869,Najib Adriansyah,1,217869
ORD00202869,DEWA 19,Palembang,ISTORA SENAYAN,2024-12-13,Gold,217869,Adika Sihombing,5,1089345
ORD00387359,Nadin Amizah,Denpasar,Istora Senayan,2023/09/18,Gold,217869,Bakidin Mayasari,3,653607
ORD00780192,ISYANA SARASVATI,Balikpapan,JCC,2024/09/25,Silver,173669,"Yuni Utama, S.E.I",4,694676
ORD00341588,Tulus,Bandung,Jogja Expo Center,2024/02/18,,173669,R. Calista Halim,2,347338
ORD00392582,fiersa besari,Semarang,taman budaya,03-22-2024,VIP,253466,Rachel Sitorus,4,1013864
ORD00142456,barasuara,Medan,taman budaya,2024-09-11,VIP,253466,Sari Budiyanto,5,1267330
ORD00796713,Tiara Andini,Balikpapan,Istora Senayan,2023-11-04,Silver,,Ira Hassanah,5,868345
ORD00427934,isyana sarasvati,Yogyakarta,sabuga,2023/11/17,Silver,173669,dr. Samsul Namaga,2,347338
ORD00377457,Dewa 19,Bandung,Gedung Kesenian Jakarta,2024-02-08,VIP,253466,"Dt. Bahuwarna Pertiwi, S.Gz",3,760398
ORD00242019,Noah,Surabaya,Lapangan Gasibu,2024-10-10,VIP,253466,H. Aditya Sihombing,,506932
ORD00489593,fiersa besari,Jakarta,ciwalk,2023-11-10,Silver,173669,"Dr. Samiah Kurniawan, S.Ked",5,868345
ORD00330602,fiersa besari,Balikpapan,lapangan gasibu,12-10-2023,,217869,KH. Lukman Hasanah,5,1089345
ORD00217013,Barasuara,Bandung,Istora Senayan,06-18-2024,Gold,217869,Puspa Tampubolon,3,653607
ORD00418334,bernadya,Yogyakarta,taman budaya,2023-12-04,VIP,253466,dr. Cawisono Namaga,4,1013864
ORD00050420,Isyana Sarasvati,Palembang,Trans Studio Bandung,2023-10-12,Silver,500000000,Bagas Waluyo,5,868345
ORD00434403,Maliq & D'Essentials,Denpasar,Sabuga,2024-06-11,Festival,127493,Latika Mardhiyah,1,
ORD00630773,Pamungkas,Jakarta,Sabuga,08-30-2024,Gold,217869,,3,653607
ORD00736955,Sal Priadi,Medan,JCC,2023-12-01,,127493,"Vero Jailani, S.Pd",5,637465
ORD00261809,Nadin Amizah,Denpasar,Sabuga,07-15-2024,Festival,127493,,5,637465
ORD00820807,Barasuara,Makassar,Jogja Expo Center,2023-11-15,Silver,173669,,2,347338
ORD00625757,Barasuara,Semarang,Gedung Kesenian Jakarta,2024-02-28,Gold,,R.M. Empluk Wibowo,3,653607
ORD00270870,,Yogyakarta,Taman Budaya,2024-05-08,Gold,217869,"Joko Tamba, S.Gz",2,435738
ORD00006579,Kunto Aji,Bandung,Istora Senayan,2025-02-20,Gold,217869,Kenzie Natsir,5,1089345
ORD00127960,ISYANA SARASVATI,Jakarta,LAPANGAN GASIBU,2024-09-16,Festival,127493,Ir. Drajat Wulandari,1,127493
ORD00370921,kunto aji,Semarang,gedung kesenian jakarta,2025-03-27,Silver,173669,Joko Salahudin,3,521007
ORD00508725,BERNADYA,Balikpapan,CIWALK,2024-05-23,VIP,253466,Ana Oktaviani,1,253466
ORD00809721,yura yunita,Palembang,sabuga,2023-10-22,Silver,173669,,2,347338
ORD00194471,noah,Balikpapan,ciwalk,2024/07/08,Gold,217869,"Olivia Saefullah, S.Ked",1,217869
ORD00223274,YURA YUNITA,Denpasar,TAMAN BUDAYA,2023-12-20,Festival,127493,Natalia Nuraini,4,
ORD00364002,TULUS,Surabaya,JOGJA EXPO CENTER,2024/04/08,Silver,173669,"Drs. Imam Hardiansyah, M.Pd",4,694676
ORD00637283,Yura Yunita,,Taman Budaya,2024-07-29,Festival,127493,dr. Indra Najmudin,3,382479
ORD00447953,NOAH,Yogyakarta,LAPANGAN GASIBU,2024-06-20,Festival,127493,Cengkir Latupono,1,127493
ORD00136405,Barasuara,,Tennis Indoor Senayan,2024/01/27,Silver,173669,Maria Uwais,3,521007
ORD00117348,Raisa,Makassar,Sabuga,2025-06-05,VIP,253466,"R. Hasta Wahyudin, M.Ak",3,760398
,isyana sarasvati,Medan,gedung kesenian jakarta,2023-08-04,Gold,217869,Ghaliyati Putra,2,435738
ORD00314968,fiersa besari,Medan,sabuga,2023/08/27,VIP,253466,Ella Maryadi,1,253466
ORD00463982,Fourtwnty,Semarang,Sabuga,2024-06-21,VIP,253466,Harsaya Uyainah,1,253466
ORD00537243,BERNADYA,Semarang,SABUGA,2024-02-13,Festival,127493,Ir. Emil Tarihoran,4,509972
ORD00099940,Nadin Amizah,,Lapangan Gasibu,2025-04-01,Silver,173669,R. Tina Winarno,4,694676
ORD00766636,nadin amizah,Medan,,2024/06/28,Silver,173669,Tami Widodo,2,347338
ORD00767062,Nadin Amizah,Medan,Istora Senayan,2024-06-28,Silver,173669,Malika Sihombing,5,868345
ORD00198349,Sal Priadi,Denpasar,Ciwalk,07-12-2025,Silver,173669,Umar Nugroho,2,347338
ORD00584452,Tulus,Jakarta,Tennis Indoor Senayan,2024-11-03,Festival,127493,Artawan Handayani,4,509972
ORD00484455,sal priadi,Denpasar,ciwalk,2024/01/24,VIP,253466,,3,760398
ORD00749980,NADIN AMIZAH,Bandung,TAMAN BUDAYA,08-25-2023,Silver,173669,Salwa Zulaika,2,347338
,Kunto Aji,Yogyakarta,Lapangan Gasibu,2025-03-04,VIP,500000000,Rini Damanik,2,506932
ORD00202906,DEWA 19,Palembang,ISTORA SENAYAN,12-13-2024,Gold,217869,Zizi Puspita,5,1089345
ORD00376142,BANDA NEIRA,Makassar,CIWALK,2024-10-15,Festival,127493,"Agnes Pudjiastuti, S.Sos",3,382479
ORD00142752,barasuara,Medan,taman budaya,2024-09-11,VIP,253466,"Padma Nuraini, S.IP",1,253466
ORD00352939,Isyana Sarasvati,Palembang,Trans Studio Bandung,2024-01-18,Silver,173669,,3,521007
ORD00399653,Noah,Makassar,Gedung Kesenian Jakarta,2024/12/23,VIP,253466,Endah Tamba,2,506932
ORD00492836,bernadya,Bandung,jogja expo center,01-24-2025,Festival,127493,Rusman Prasetya,4,509972
ORD00562270,Raisa,Bandung,Tennis Indoor Senayan,2025-01-19,Festival,127493,,1,127493
ORD00425999,Dewa 19,Medan,Tennis Indoor Senayan,,VIP,253466,Wahyu Zulkarnain,2,506932
ORD00491548,isyana sarasvati,Makassar,tennis indoor senayan,2025-01-15,Festival,127493,Ibun Budiman,5,637465
ORD00766477,Nadin Amizah,Medan,Istora Senayan,2024-06-28,Silver,173669,Citra Megantara,1,173669
,Hindia,Yogyakarta,Lapangan Gasibu,2024-02-01,Festival,127493,Safina Lestari,2,254986
ORD00666233,Fiersa Besari,Palembang,Sabuga,2023/12/23,Festival,127493,"Ajimin Novitasari, M.TI.",,637465
ORD00381593,,Palembang,ISTORA SENAYAN,2024-09-16,Gold,217869,Shakila Manullang,5,1089345
ORD00079666,,Bandung,GEDUNG KESENIAN JAKARTA,2024-10-08,VIP,253466,Dinda Agustina,3,760398
ORD00787554,ISYANA SARASVATI,Denpasar,JOGJA EXPO CENTER,2024-07-18,Festival,,R. Titin Pertiwi,3,382479
ORD00627718,noah,Palembang,tennis indoor senayan,2025-06-08,Silver,173669,Lidya Nuraini,3,521007
ORD00788772,MALIQ & D'ESSENTIALS,,GEDUNG KESENIAN JAKARTA,2023-09-06,Gold,500000000,Michelle Prasasta,1,217869
ORD00469704,Ardhito Pramono,Medan,Ciwalk,2025-02-22,Festival,127493,"Dt. Drajat Thamrin, S.Pd",,127493
ORD00574962,Barasuara,Denpasar,Gedung Kesenian Jakarta,2025-06-30,VIP,253466,dr. Ciaobella Melani,3,760398
ORD00014905,TULUS,Bandung,TAMAN BUDAYA,2023-12-27,Silver,173669,"Raisa Wastuti, S.H.",1,173669
ORD00104184,ISYANA SARASVATI,Surabaya,CIWALK,2024-09-08,Festival,127493,"Ihsan Andriani, S.Kom",2,
ORD00283927,Raisa,Yogyakarta,Ciwalk,2023-10-23,Gold,1,Candra Zulaika,3,653607
ORD00634003,Nadin Amizah,Medan,Taman Budaya,08-08-2024,Festival,127493,"Damu Firmansyah, S.T.",3,382479
ORD00327479,Ardhito Pramono,Surabaya,Sabuga,2025-07-17,Silver,173669,Jefri Utama,4,694676
ORD00338891,Banda Neira,Bandung,Sabuga,04-09-2025,Festival,127493,Gangsar Habibi,4,509972
ORD00533877,hindia,Surabaya,taman budaya,2023-11-08,Gold,217869,Tiara Saputra,2,435738
,Hindia,Yogyakarta,Lapangan Gasibu,2024-02-01,Festival,500000000,Mala Suwarno,1,127493
ORD00702090,Hindia,Jakarta,Ciwalk,03-12-2024,Festival,1,Puti Icha Zulaika,5,637465
ORD00791366,bernadya,Yogyakarta,gedung kesenian jakarta,2024-11-20,Gold,217869,Daliman Setiawan,3,653607
ORD00401483,Efek Rumah Kaca,Palembang,Ciwalk,2025-01-02,Gold,217869,Hafshah Latupono,2,435738
ORD00827901,Fourtwnty,Semarang,,2025-03-30,VIP,253466,Melinda Wasita,1,253466
ORD00580389,Fiersa Besari,Palembang,Ciwalk,2024-11-24,Gold,217869,Luwar Haryanto,3,653607
ORD00121578,Bernadya,Surabaya,Tennis Indoor Senayan,,Festival,127493,"Rika Pertiwi, S.E.I",5,637465
ORD00390851,bernadya,Balikpapan,ciwalk,2025-02-04,Festival,127493,,3,382479
ORD00299083,Tiara Andini,Jakarta,Lapangan Gasibu,2024/02/25,Festival,127493,"Elvina Zulaika, M.Ak",4,509972
ORD00018625,Ardhito Pramono,Yogyakarta,Istora Senayan,01-13-2024,Gold,217869,"Tgk. Kariman Riyanti, M.Ak",5,1089345
ORD00357582,Tiara Andini,Surabaya,Trans Studio Bandung,02-27-2024,Festival,127493,Wardaya Hutagalung,2,254986
ORD00366745,Noah,Jakarta,Jogja Expo Center,2024-02-13,Gold,217869,Kayla Gunawan,5,
ORD00165274,banda neira,Yogyakarta,ciwalk,11-27-2024,Silver,173669,Anastasia Pranowo,5,
ORD00599724,Dewa 19,Bandung,JCC,2024/07/17,VIP,253466,Elon Utama,,1013864
ORD00212222,Banda Neira,Semarang,JCC,2023-07-27,Silver,173669,Usman Agustina,2,347338
ORD00585459,EFEK RUMAH KACA,Semarang,TENNIS INDOOR SENAYAN,2023/10/28,Silver,99999999,Jumari Prastuti,4,694676
ORD00043914,FIERSA BESARI,Bandung,CIWALK,2023-09-18,Festival,127493,"Najam Saputra, S.Ked",4,509972
ORD00313885,Fourtwnty,Makassar,JCC,2023-11-18,Festival,127493,,1,127493
ORD00366835,noah,Jakarta,jogja expo center,2024-02-13,Gold,217869,Murti Sitompul,3,653607
,Bernadya,Balikpapan,Ciwalk,2024-09-25,Festival,127493,Taufik Saptono,4,509972
ORD00323968,dewa 19,,jcc,2025/06/11,Silver,173669,Putri Mangunsong,5,868345
ORD00496077,maliq & d'essentials,Palembang,ciwalk,04-08-2024,Festival,127493,Darmana Pradipta,2,254986
ORD00710976,Pamungkas,Semarang,Gedung Kesenian Jakarta,2024/01/28,Silver,173669,Zelda Padmasari,3,521007
ORD00330218,TULUS,Yogyakarta,LAPANGAN GASIBU,2025-04-15,VIP,253466,Sutan Makara Uwais,5,1267330
ORD00709215,Barasuara,Bandung,Lapangan Gasibu,2024-02-16,Gold,217869,Ghaliyati Farida,1,217869
ORD00773800,Pamungkas,Bandung,Lapangan Gasibu,,Gold,217869,Gamanto Pratiwi,5,1089345
ORD00047334,barasuara,,lapangan gasibu,03-06-2024,Gold,217869,Ida Prayoga,2,435738
ORD00481481,Yura Yunita,Balikpapan,,02-24-2024,Festival,127493,Siska Wulandari,1,127493
ORD00270048,Pamungkas,Bandung,Gedung Kesenian Jakarta,2025-06-07,VIP,253466,Gilang Permata,4,1013864
ORD00392129,hindia,Jakarta,jogja expo center,03-15-2024,Silver,173669,Tgk. Lutfan Palastri,1,173669
ORD00784375,FIERSA BESARI,Bandung,TENNIS INDOOR SENAYAN,2025-05-27,Festival,127493,Kacung Haryanto,4,509972
ORD00426510,SAL PRIADI,Semarang,CIWALK,2025-04-12,VIP,253466,"Pia Jailani, S.IP",4,1013864
ORD00243040,pamungkas,Medan,jogja expo center,02-02-2024,Silver,173669,,3,521007
ORD00128621,Tiara Andini,Makassar,Sabuga,2025-07-11,,217869,Carla Thamrin,4,871476
ORD00002337,Kunto Aji,Balikpapan,Trans Studio Bandung,2024-02-24,Gold,217869,"Ghaliyati Samosir, S.E.I",2,435738
ORD00189062,sal priadi,Surabaya,jogja expo center,2024-12-08,Festival,127493,Jaka Mandala,3,382479
ORD00604617,efek rumah kaca,Surabaya,gedung kesenian jakarta,02-20-2024,Festival,127493,"Bakianto Winarno, S.I.Kom",2,254986
ORD00414665,isyana sarasvati,Semarang,trans studio bandung,08-26-2024,Festival,127493,R. Yance Mandasari,3,382479
ORD00570839,Efek Rumah Kaca,Semarang,Taman Budaya,2023-10-17,Silver,173669,Ir. Paris Prasetyo,2,347338
ORD00534993,PAMUNGKAS,Bandung,ISTORA SENAYAN,2025/05/29,VIP,253466,Dwi Farida,1,253466
ORD00293177,Tulus,Surabaya,JCC,2024-08-08,Festival,127493,Yance Mahendra,2,254986
ORD00299797,YURA YUNITA,Palembang,TRANS STUDIO BANDUNG,2023-07-28,VIP,253466,"Abyasa Adriansyah, S.Pt",1,253466
ORD00691602,Banda Neira,Makassar,Taman Budaya,10-05-2024,Gold,217869,Emas Hardiansyah,3,653607
ORD00277633,hindia,Makassar,gedung kesenian jakarta,,VIP,253466,"Winda Hardiansyah, S.E.",4,1013864
ORD00316732,Tulus,Denpasar,JCC,07-19-2025,Silver,173669,Zulfa Oktaviani,3,521007
ORD00625345,Bernadya,Surabaya,Taman Budaya,,Silver,173669,Yosef Firmansyah,4,694676
ORD00636717,yura yunita,,taman budaya,2024-07-29,Festival,127493,Drs. Eka Puspasari,3,382479
ORD00000044,isyana sarasvati,Jakarta,lapangan gasibu,2024-12-03,Gold,217869,Dasa Wibowo,5,1089345
ORD00006586,Kunto Aji,Bandung,Istora Senayan,2025/02/20,Gold,217869,Sutan Cager Maryadi,3,653607
ORD00263514,,Jakarta,Trans Studio Bandung,2024-10-05,Silver,173669,Cakrawangsa Pratiwi,2,347338
ORD00231005,tiara andini,Denpasar,taman budaya,,Festival,127493,"Harsana Pratiwi, S.Farm",3,382479
ORD00033320,Yura Yunita,Bandung,Gedung Kesenian Jakarta,2024-02-16,VIP,253466,Ega Gunarto,3,760398
ORD00518789,FIERSA BESARI,Semarang,TRANS STUDIO BANDUNG,2023/08/17,Festival,127493,"Daruna Najmudin, M.TI.",4,509972
ORD00051027,Tiara Andini,Makassar,Gedung Kesenian Jakarta,2024-05-16,VIP,,Nrima Tampubolon,1,253466
ORD00314469,SAL PRIADI,Palembang,TRANS STUDIO BANDUNG,,Festival,127493,R. Sabrina Wibisono,2,254986
ORD00253653,NOAH,Yogyakarta,ISTORA SENAYAN,2023/11/04,VIP,253466,Halima Suartini,2,506932
ORD00606346,ARDHITO PRAMONO,Jakarta,ISTORA SENAYAN,2024-09-16,Gold,217869,Yessi Marbun,1,217869
ORD00333887,isyana sarasvati,,lapangan gasibu,12-12-2023,VIP,253466,Widya Marpaung,2,506932
ORD00244830,Raisa,Jakarta,Taman Budaya,2023-09-27,Gold,,Tantri Novitasari,1,217869
ORD00015112,Tulus,Bandung,Taman Budaya,2023/12/27,Silver,173669,Yosef Budiman,1,173669
ORD00202573,Dewa 19,Palembang,Istora Senayan,2024/12/13,Gold,217869,Tina Mahendra,3,
,Ardhito Pramono,Medan,Ciwalk,2023-11-20,Festival,127493,Rini Natsir,3,382479
ORD00522715,YURA YUNITA,Balikpapan,TENNIS INDOOR SENAYAN,2024-06-04,Gold,217869,Kezia Tamba,4,871476
ORD00018913,ARDHITO PRAMONO,Yogyakarta,ISTORA SENAYAN,2024/01/13,Gold,,Nadine Uwais,2,435738
ORD00209833,Ardhito Pramono,Makassar,Jogja Expo Center,2025/05/27,Festival,127493,"Hj. Sarah Waluyo, M.Pd",1,127493
ORD00150900,Sal Priadi,Yogyakarta,JCC,2025-02-11,,173669,Candra Sirait,2,347338
ORD00761418,Sal Priadi,Denpasar,Trans Studio Bandung,2025-03-09,Festival,127493,Cinta Mardhiyah,5,637465
ORD00548452,bernadya,Jakarta,lapangan gasibu,04-22-2024,VIP,1,drg. Michelle Pudjiastuti,,253466
ORD00373929,Dewa 19,Semarang,JCC,2023-10-23,Gold,217869,drg. Digdaya Astuti,4,871476
ORD00019852,BERNADYA,,JCC,2024/07/08,Festival,127493,Rachel Simanjuntak,5,637465
ORD00482174,Tiara Andini,Semarang,Istora Senayan,2023-09-24,Gold,217869,"Arsipatra Irawan, S.I.Kom",4,871476
ORD00096968,Tulus,Makassar,Jogja Expo Center,05-24-2025,Festival,127493,Tgk. Hana Kusmawati,3,382479
ORD00642411,dewa 19,Jakarta,istora senayan,2024-03-10,Silver,173669,Gantar Mardhiyah,3,521007
ORD00411781,,Bandung,ISTORA SENAYAN,07-21-2024,Festival,127493,"Novi Zulkarnain, S.Gz",4,509972
ORD00421023,FOURTWNTY,Yogyakarta,SABUGA,2024-11-28,Silver,173669,Humaira Sihombing,1,173669
ORD00419382,Fiersa Besari,Denpasar,Lapangan Gasibu,2023-09-29,VIP,253466,Tgk. Samiah Wijaya,2,506932
ORD00165971,Kunto Aji,Surabaya,Gedung Kesenian Jakarta,01-19-2024,,217869,Diana Simbolon,5,1089345
ORD00201518,NADIN AMIZAH,Bandung,TRANS STUDIO BANDUNG,2024-09-25,,173669,Dariati Saptono,4,694676
ORD00100005,,Surabaya,Lapangan Gasibu,04-01-2025,Silver,500000000,"Cecep Usada, M.TI.",1,173669
ORD00454721,Tulus,Yogyakarta,Tennis Indoor Senayan,2024-07-14,Silver,173669,Dimas Mayasari,5,868345
ORD00251212,dewa 19,Makassar,taman budaya,02-01-2025,Silver,173669,R.M. Lamar Melani,4,694676
ORD00058496,Tulus,Jakarta,Tennis Indoor Senayan,,Festival,127493,"Dr. Ami Sudiati, M.TI.",4,509972
ORD00038144,Banda Neira,Jakarta,Taman Budaya,09-26-2024,Silver,173669,Kasim Haryanto,2,347338
ORD00382345,dewa 19,Balikpapan,istora senayan,02-03-2025,Silver,,Salsabila Waluyo,4,694676
ORD00271680,Nadin Amizah,Surabaya,Taman Budaya,2024-03-03,Silver,173669,"R. Zulfa Andriani, S.IP",3,521007
ORD00799657,YURA YUNITA,Balikpapan,JCC,2025/01/18,Gold,217869,Latika Suryatmi,3,653607
ORD00285363,sal priadi,,jogja expo center,10-17-2023,Gold,217869,H. Vero Hutasoit,3,653607
ORD00483697,Barasuara,Palembang,Jogja Expo Center,2024/03/03,VIP,253466,"Irnanto Budiman, S.Kom",2,506932
ORD00118048,HINDIA,Medan,GEDUNG KESENIAN JAKARTA,2025-02-03,Festival,127493,Jamil Kurniawan,2,254986
ORD00633335,,Denpasar,JCC,2024-06-05,Festival,1,Vivi Saptono,4,509972
ORD00309498,YURA YUNITA,Makassar,CIWALK,2023-11-18,Silver,173669,Yosef Sihotang,2,347338
ORD00530783,Fiersa Besari,Yogyakarta,Trans Studio Bandung,,Silver,173669,Ibrahim Mangunsong,2,347338
ORD00620911,Yura Yunita,Denpasar,JCC,2024-04-03,Silver,173669,"Ir. Gara Prasasta, S.Pd",4,694676
ORD00685590,Barasuara,Denpasar,Jogja Expo Center,04-24-2025,VIP,253466,"Tgk. Vivi Mustofa, S.Farm",3,760398
ORD00669554,ARDHITO PRAMONO,Denpasar,LAPANGAN GASIBU,2025-01-25,Gold,217869,Winda Hasanah,5,
ORD00442795,raisa,Balikpapan,tennis indoor senayan,2023-07-30,VIP,253466,Ana Sihombing,5,1267330
ORD00686646,Sal Priadi,Yogyakarta,Tennis Indoor Senayan,,Festival,127493,Cut Zamira Rajata,3,382479
ORD00133711,Raisa,Jakarta,Istora Senayan,2024/05/02,Silver,173669,Cinta Pratama,3,521007
ORD00556636,Pamungkas,Semarang,Gedung Kesenian Jakarta,,Festival,127493,Nugraha Napitupulu,3,382479
ORD00630690,Pamungkas,Jakarta,Sabuga,2024-08-30,Gold,217869,"Cut Raina Mandasari, S.I.Kom",3,653607
ORD00303374,tulus,,ciwalk,2025/02/20,VIP,253466,Damar Winarsih,2,506932
ORD00424515,fourtwnty,Semarang,trans studio bandung,2024/01/24,Festival,127493,Mustika Sitorus,2,254986
ORD00472304,Tiara Andini,Surabaya,JCC,2024/02/12,Festival,127493,"T. Himawan Nuraini, S.IP",4,509972
ORD00089163,ARDHITO PRAMONO,Semarang,TENNIS INDOOR SENAYAN,2024/10/04,VIP,253466,Irma Tarihoran,4,1013864
ORD00318696,Tiara Andini,Bandung,Sabuga,2024-04-28,Gold,217869,KH. Baktiadi Tarihoran,2,435738
ORD00442443,RAISA,Balikpapan,TENNIS INDOOR SENAYAN,2023-07-30,VIP,253466,Clara Nugroho,3,760398
ORD00508580,Bernadya,Balikpapan,Ciwalk,2024-05-23,,253466,drg. Lega Nasyidah,4,1013864
ORD00380750,barasuara,Semarang,jcc,2025/04/12,VIP,253466,"Jaya Sihotang, M.Ak",2,506932
ORD00643697,Hindia,Medan,Gedung Kesenian Jakarta,2024-03-19,Gold,217869,Kasiran Maryati,5,1089345
ORD00465816,Bernadya,Denpasar,,2024/09/23,VIP,253466,Ir. Paulin Tamba,1,253466
ORD00108961,Yura Yunita,Semarang,Taman Budaya,2025-01-05,VIP,253466,KH. Akarsana Saputra,2,506932
ORD00140980,Yura Yunita,Semarang,Istora Senayan,2023-09-17,Gold,217869,Safina Maulana,2,435738
ORD00073543,Hindia,Makassar,Ciwalk,2023-09-07,Gold,217869,Asman Padmasari,4,871476
ORD00612208,Barasuara,Palembang,Jogja Expo Center,2025-05-17,Silver,173669,Lili Hutagalung,,868345
ORD00450801,,Surabaya,jcc,2024-07-20,Festival,127493,"Drs. Laila Winarsih, S.IP",3,382479
ORD00161854,Tulus,Medan,Sabuga,10-25-2024,Festival,127493,"Empluk Irawan, S.Sos",1,127493
ORD00582809,Bernadya,Surabaya,,2024-03-16,Festival,127493,Mala Manullang,3,382479
ORD00235601,TULUS,Palembang,JOGJA EXPO CENTER,2023-09-08,Silver,173669,Cici Winarsih,3,521007
ORD00417058,,Bandung,Ciwalk,2025-02-16,Festival,127493,"KH. Dirja Mangunsong, M.TI.",5,637465
ORD00524512,Efek Rumah Kaca,Bandung,Lapangan Gasibu,07-23-2024,Gold,217869,Cemani Hardiansyah,2,435738
ORD00383897,Raisa,,Istora Senayan,2025/02/17,VIP,253466,Cici Gunarto,1,253466
ORD00241714,Isyana Sarasvati,,Taman Budaya,2025-06-16,Festival,127493,Kenzie Nurdiyanti,3,382479
ORD00227158,noah,Makassar,ciwalk,2024-09-19,VIP,,Bakijan Prastuti,5,1267330
ORD00660411,DEWA 19,Yogyakarta,TRANS STUDIO BANDUNG,08-05-2024,VIP,253466,Zulfa Tamba,3,
ORD00386404,Pamungkas,Jakarta,JCC,05-03-2024,Gold,217869,Wahyu Sihotang,3,653607
ORD00608166,Fourtwnty,Semarang,Gedung Kesenian Jakarta,2024-07-21,Gold,217869,Puti Uli Prasetya,5,1089345
ORD00670109,Kunto Aji,Bandung,Sabuga,2024-09-12,Gold,217869,Lili Rahimah,5,
,Banda Neira,Denpasar,Istora Senayan,2024/11/10,Gold,217869,"Eko Anggriawan, S.Pt",1,217869
ORD00121366,Pamungkas,Palembang,,2025-06-01,Gold,217869,Umaya Pradana,5,1089345
ORD00716092,BARASUARA,Surabaya,LAPANGAN GASIBU,03-08-2024,Silver,173669,Ibrahim Firgantoro,,347338
ORD00427689,ardhito pramono,Semarang,,12-27-2023,Festival,127493,Eli Natsir,2,254986
ORD00327094,sal priadi,Balikpapan,sabuga,2025/07/14,Gold,217869,Karya Purnawati,4,871476
ORD00304024,Maliq & D'Essentials,Medan,Trans Studio Bandung,2024-07-03,VIP,253466,Natalia Astuti,2,506932
ORD00128419,,Makassar,SABUGA,2025/07/11,Gold,217869,"Ir. Uli Widodo, M.Pd",4,871476
ORD00789202,Fourtwnty,,Jogja Expo Center,2023/12/18,Gold,217869,Tami Wastuti,2,435738
ORD00628235,NOAH,Palembang,TENNIS INDOOR SENAYAN,2025-06-08,,173669,"Elisa Situmorang, S.Sos",1,173669
ORD00442987,Raisa,Balikpapan,Tennis Indoor Senayan,2023-07-30,VIP,253466,Karman Saputra,1,253466
ORD00049670,Efek Rumah Kaca,Medan,Istora Senayan,2024-01-22,VIP,253466,Aisyah Uwais,5,1267330
ORD00275400,Efek Rumah Kaca,Denpasar,Tennis Indoor Senayan,2024-11-12,Gold,217869,Adika Setiawan,3,653607
ORD00737827,PAMUNGKAS,Surabaya,TAMAN BUDAYA,2025-04-01,Silver,173669,"Tgk. Ami Najmudin, M.Ak",2,347338
ORD00490432,ardhito pramono,Balikpapan,taman budaya,2023-11-20,Silver,173669,Dr. Ihsan Wacana,4,694676
ORD00289347,Banda Neira,Semarang,Ciwalk,2025-01-09,Silver,173669,Jane Wastuti,5,868345
ORD00556588,Pamungkas,Semarang,Gedung Kesenian Jakarta,2023-11-21,Festival,127493,Drs. Wisnu Siregar,1,127493
ORD00380440,Efek Rumah Kaca,Medan,Tennis Indoor Senayan,2025-07-13,Festival,127493,Vera Sihotang,2,254986
ORD00291459,Bernadya,Yogyakarta,Tennis Indoor Senayan,2025-05-18,Silver,173669,drg. Edi Hakim,2,347338
,NOAH,Balikpapan,CIWALK,07-08-2024,Gold,217869,Anggabaya Utami,3,653607
ORD00222456,Tiara Andini,Palembang,Ciwalk,2023-11-23,Gold,217869,Lili Safitri,3,653607
ORD00252446,Fiersa Besari,Denpasar,Lapangan Gasibu,02-17-2024,Silver,173669,Dr. Galuh Lestari,1,173669
ORD00157832,Fiersa Besari,Makassar,Gedung Kesenian Jakarta,2024/02/03,,253466,"Tgk. Bagiya Simanjuntak, M.Farm",5,1267330
,Bernadya,Surabaya,Gedung Kesenian Jakarta,2023-09-17,Silver,173669,Koko Maryati,5,868345
ORD00102684,BERNADYA,Palembang,ISTORA SENAYAN,2024-05-19,Silver,173669,Anggabaya Simbolon,2,347338
ORD00225624,Maliq & D'Essentials,Denpasar,Lapangan Gasibu,2024-10-17,VIP,253466,"R. Umar Zulkarnain, S.Farm",4,1013864
ORD00228625,BARASUARA,Balikpapan,LAPANGAN GASIBU,2024-03-25,VIP,253466,,3,760398
ORD00465904,Bernadya,Denpasar,Sabuga,2024/09/23,VIP,253466,R.A. Michelle Zulkarnain,2,506932
ORD00722079,MALIQ & D'ESSENTIALS,Denpasar,,09-19-2023,VIP,253466,Irfan Namaga,1,253466
,Ardhito Pramono,Denpasar,Lapangan Gasibu,01-25-2025,Gold,217869,Putu Wulandari,3,653607
ORD00636151,Dewa 19,Yogyakarta,Tennis Indoor Senayan,2025/01/12,Gold,217869,Dr. Yusuf Hardiansyah,2,435738
,ardhito pramono,Semarang,gedung kesenian jakarta,2024/05/02,Festival,127493,Kani Wasita,1,127493
ORD00623664,KUNTO AJI,Jakarta,TRANS STUDIO BANDUNG,2024-04-26,Silver,173669,"Dimaz Zulkarnain, S.Farm",1,173669
ORD00755656,ARDHITO PRAMONO,Denpasar,JCC,2025/05/05,Festival,127493,"Wirda Hartati, S.H.",1,
